Price,Close,High,Low,Open,Volume
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL
Date,,,,,
2000-01-03,0.8392804861068726,0.843497747101477,0.7624283423479422,0.7863276228704413,535796800
2000-01-04,0.7685208320617676,0.8294395791039839,0.7586798210785961,0.8116326908754726,512377600
2000-01-05,0.7797666788101196,0.8289709296928053,0.7722693977861117,0.7778923460408804,778321600
2000-01-06,0.7122869491577148,0.8022602282004527,0.7122869491577148,0.7957000884976456,767972800
2000-01-07,0.7460273504257202,0.7572741495918363,0.7160365700398131,0.7235338521994007,460734400
2000-01-10,0.7329062819480896,0.7666457290704283,0.7104127833016536,0.7647713959822849,505064000
2000-01-11,0.6954172253608704,0.745090070226164,0.6785475302815742,0.7193165064678774,441548800
2000-01-12,0.653711199760437,0.7160365374231427,0.6485559457121263,0.7122870205874111,976068800
2000-01-13,0.7254083156585693,0.740403734608394,0.6935431942924768,0.7084210388187937,1032684800
2000-01-14,0.753055989742279,0.7666456158795266,0.7450901128335046,0.7497759198355513,390376000
2000-01-18,0.7792981863021851,0.7947629968576855,0.7530560241547781,0.7572740865336353,459177600
2000-01-19,0.798980176448822,0.8153813269245683,0.7750808938368537,0.7919506400314014,597643200
2000-01-20,0.8509960770606995,0.9109776391894465,0.8509960770606995,0.8659914425664075,1831132800
2000-01-21,0.8345950245857239,0.8566191807095176,0.8261597483144103,0.8566191807095176,495924800
2000-01-24,0.7966371774673462,0.8453719757515732,0.7882018551693852,0.8130382754094352,440876800
2000-01-25,0.8416233658790588,0.8481844061215662,0.7675835468503278,0.7872647655659091,497145600
2000-01-26,0.826159656047821,0.8561504892219193,0.8228796354718828,0.8247539186430015,367158400
2000-01-27,0.8247538208961487,0.8472473685610351,0.8022603232842171,0.8158499508028922,340144000
2000-01-28,0.761959969997406,0.8313140526560007,0.7544626872193864,0.8111642824445364,423348800
2000-01-31,0.7778924703598022,0.7788296619206735,0.7085384428959342,0.7572741559147218,701680000
2000-02-01,0.7516503930091858,0.7872650278838772,0.7497761097759158,0.7797668938915475,318035200
2000-02-02,0.7408720850944519,0.7657085101021248,0.7272824082723988,0.7553997542394935,464195200
2000-02-03,0.7746124863624573,0.7816420240339529,0.7516503410386773,0.7521189368410766,475193600
2000-02-04,0.8097584247589111,0.8247537889346915,0.7769552710337632,0.7792981997086326,425320000
2000-02-07,0.8552132248878479,0.8566190122261323,0.7942944721853197,0.8097584832771441,441067200
2000-02-08,0.8613055944442749,0.8706771087788051,0.8341262407984135,0.8547445533722419,408643200
2000-02-09,0.844434916973114,0.8781752104009806,0.8430292299146291,0.855681714817703,299364800
2000-02-10,0.8509960770606995,0.8538075516775279,0.8247538620814873,0.8463102192953755,302982400
2000-02-11,0.815381646156311,0.8556820449691673,0.8116329790441524,0.8519333778570087,212251200
2000-02-14,0.8683339953422546,0.8688025909534238,0.8144439484166985,0.8195983499807441,367539200
2000-02-15,0.8922332525253296,0.8992627871710364,0.8636482201416797,0.8641168157423769,485744000
2000-02-16,0.8556817770004272,0.8856734069420027,0.8406864125062257,0.8828611316675569,378246400
2000-02-17,0.8613055944442749,0.8659913516115401,0.8481845133592516,0.8636484730279075,289497600
2000-02-18,0.8341261744499207,0.8650540913271482,0.8313138494518938,0.8594311431313318,233441600
2000-02-22,0.8533389568328857,0.8767696471681904,0.7999174353471263,0.8256910545676807,422296000
2000-02-23,0.8716142177581787,0.8922334293335809,0.832250978228756,0.8490040000411123,473099200
2000-02-24,0.8637653589248657,0.8931708731990531,0.8378750140872658,0.8795811938208743,376432000
2000-02-25,0.8275654315948486,0.8772383425794562,0.8256911483373448,0.860837187831664,249144000
2000-02-28,0.8491215109825134,0.8622425906189134,0.8125697961374012,0.8256908757738013,328328000
2000-02-29,0.8594313859939575,0.8791126111940054,0.8439666223380592,0.8514646561965199,368961600
2000-03-01,0.9770516157150269,0.990172697754096,0.8884849125867793,0.8889535083587587,1077003200
2000-03-02,0.9147269129753113,0.9592446045119772,0.9048859029952266,0.9522158694018957,311259200
2000-03-03,0.9597132205963135,0.9614708800975212,0.8997316636084323,0.9362825322950715,323366400
2000-03-06,0.9423751831054688,0.9681487556520849,0.9372199280241342,0.9447180622449218,210560000
2000-03-07,0.921286940574646,0.9554958231380962,0.908165862476174,0.947997692402838,273011200
2000-03-08,0.9147269129753113,0.9292537797307481,0.8889533492813098,0.9212870523972683,271230400
2000-03-09,0.9166015386581421,0.9372198545060669,0.8866107059283304,0.9062919302575388,276718400
2000-03-10,0.9428435564041138,0.9592447075682092,0.9072288787978795,0.912384132662359,248606400
2000-03-13,0.9095717072486877,0.948466348387838,0.8959820326542159,0.9156640514778757,303956800
2000-03-14,0.856619119644165,0.9315969564025403,0.8547447362914092,0.9088691072440819,428579200
2000-03-15,0.8716142177581787,0.9016058437341703,0.855681663859598,0.8669284610344106,443609600
2000-03-16,0.9114460945129395,0.9147269652585925,0.8584931770339193,0.8795809852637834,378100800
2000-03-17,0.9372196793556213,0.9372196793556213,0.8969192457566731,0.9006688124018505,305043200
2000-03-20,0.9222239255905151,0.9465916938128468,0.917538070431863,0.9259733905431379,204489600
2000-03-21,1.0117286443710327,1.0253182158980632,0.9119151875630297,0.9189439207354867,524328000
2000-03-22,1.0810831785202026,1.0824897668109876,0.9864241211367237,0.995562290101518,567996800
2000-03-23,1.0595282316207886,1.127476562688249,1.0496872137796571,1.0646825880956936,562564800
2000-03-24,1.039845585823059,1.0792088332439382,1.0159462997073856,1.0679620338143923,446913600
2000-03-27,1.0464067459106445,1.0853014056629025,1.0262561217828021,1.0318799731481159,279182400
2000-03-28,1.0431259870529175,1.0646814836710476,1.028129727339169,1.029066918491876,202966400
2000-03-29,1.0192269086837769,1.045469066878139,1.003411079157694,1.0450005713171129,239836800
2000-03-30,0.9428435564041138,1.032348145416837,0.9405005777117735,1.0014194251952833,414400000
2000-03-31,1.0182900428771973,1.0290673451784875,0.9447179041315549,0.9554961073860464,404633600
2000-04-03,0.9995452165603638,1.045938004665803,0.9704915749671083,1.015946370584792,328563200
2000-04-04,0.9545590281486511,0.997202349459755,0.8753639310497329,0.9943908746110001,660329600
2000-04-05,0.9775206446647644,0.9962646687056751,0.9297221921005426,0.9482318682906519,457665600
2000-04-06,0.938626229763031,1.0084488919642303,0.9240985616072711,0.9793952574529672,259627200
2000-04-07,0.9878299236297607,0.9887670151670634,0.9409693404092946,0.9540904238381317,242435200
2000-04-10,0.9372196793556213,0.9953278516598223,0.9353453965625399,0.9873611237037365,212262400
2000-04-11,0.8955134749412537,0.936282400346397,0.8852038694314798,0.925973695789652,541822400
2000-04-12,0.8191302418708801,0.8922338034733069,0.7863279789846064,0.8922338034733069,941136000
2000-04-13,0.8533389568328857,0.8997317417158537,0.8135071136123869,0.8360006624253662,529827200
2000-04-14,0.8388119339942932,0.8847352610726943,0.8172555319217925,0.8195984602398899,667620800
2000-04-17,0.9287851452827454,0.9292537409513145,0.8177241177550894,0.8210050382292451,409561600
2000-04-18,0.9512785077095032,0.9512785077095032,0.8950447327670489,0.9259735442342066,390924800
2000-04-19,0.9081664681434631,0.9765833779455013,0.8978568568509927,0.9461240409653845,520150400
2000-04-20,0.89129638671875,0.9353454904303681,0.8777067089137086,0.9273795625220628,722120000
2000-04-24,0.9034804105758667,0.9034804105758667,0.8603684968206352,0.8622427798708141,443620800
2000-04-25,0.9620562195777893,0.9653370906169114,0.9151956428363648,0.9156642385931881,391641600
2000-04-26,0.9095717072486877,0.9597130446769786,0.8997314986839607,0.9494034396040826,366912000
2000-04-27,0.9503408670425415,0.9522160509998068,0.8740748771111683,0.878643911180008,326603200
2000-04-28,0.930191159248352,0.955964831034982,0.9095720416283839,0.9531533561409093,249580800
2000-05-01,0.9320655465126038,0.9381578930071731,0.9137901087236971,0.9362827088185359,226195200
2000-05-02,0.8837984204292297,0.9465923679144964,0.880986945374232,0.9240988656736978,236432000
2000-05-03,0.8627112507820129,0.9091032282392352,0.8369376852691321,0.8917648862373516,489798400
2000-05-04,0.8299082517623901,0.8641171451356359,0.8289710602037473,0.8631799535769931,399515200
2000-05-05,0.8481847047805786,0.8603685971394912,0.8301426636344063,0.8308455073469354,284076800
2000-05-08,0.8256909251213074,0.8524016316237013,0.8247537336929512,0.8404519904356141,184900800
2000-05-09,0.7905449867248535,0.8341262952050497,0.7863277749674722,0.8270967580425057,327140800
2000-05-10,0.7446216344833374,0.7872649525337515,0.74040357163239,0.7802354150490265,535091200
2000-05-11,0.7708638310432434,0.7816420351817329,0.7422787859477888,0.7600856769577137,499744000
2000-05-12,0.8069469928741455,0.8285025498008269,0.7855073585998011,0.7947631016686729,306913600
2000-05-15,0.7572740912437439,0.8102269615524663,0.7507131001895151,0.8102269615524663,678932800
2000-05-16,0.7924192547798157,0.8177242250499758,0.7703951553613547,0.7836329597089168,440451200
2000-05-17,0.76008540391922,0.7774236928917884,0.7525872730318716,0.7769550972510354,398092800
2000-05-18,0.7553995847702026,0.7867960927997792,0.7544623935047016,0.7722692778139264,373777600
2000-05-19,0.7047896385192871,0.7441528748305326,0.7001029812256276,0.7441528748305326,740667200
2000-05-22,0.6743296980857849,0.7029155965134627,0.6448074588606002,0.7029155965134627,755507200
2000-05-23,0.6434016227722168,0.7001031633419006,0.6419958854937529,0.678547657487544,517585600
2000-05-24,0.6574599146842957,0.6729238772524122,0.6223138763217269,0.6462131643892075,678462400
2000-05-25,0.6542962789535522,0.6947142277689179,0.6448071425872747,0.6635520184631877,406750400
2000-05-26,0.6476185917854309,0.6738607463131788,0.6391841712771019,0.6598024778464211,181148800
