Price,Close,High,Low,Open,Volume
Ticker,SBIN.NS,SBIN.NS,SBIN.NS,SBIN.NS,SBIN.NS
Date,,,,,
2000-01-03,15.532906532287598,15.532906532287596,14.933646880043048,15.045211704837957,25152894
2000-01-04,16.517858505249023,16.702735824322286,15.226903034149379,15.532907628083068,47648560
2000-01-05,15.838912010192871,16.87486479739969,15.618971958537614,15.873974730204733,36396207
2000-01-06,16.63898277282715,17.085239479919977,16.065225990477376,16.065225990477376,70573968
2000-01-07,17.423118591308594,17.843873709958352,16.256476352579327,16.670858658729554,83453217
2000-01-10,17.18086051940918,18.478192184318928,16.906732983376493,17.85024539843825,58497022
2000-01-11,15.807035446166992,17.021488716995975,15.807035446166992,17.00873922454373,25729224
2000-01-12,15.60302734375,16.033346105954568,15.083458294616092,15.555213861563189,29729836
2000-01-13,15.587091445922852,16.29472617268189,15.497839859206445,15.68271713339587,34199308
2000-01-14,15.249210357666016,15.618966172721121,15.17908494361922,15.618966172721121,15967246
2000-01-17,15.038832664489746,16.00147130458114,14.809330257481898,15.580714958625764,46484261
2000-01-18,15.073893547058105,15.363960181794042,14.901765796077399,15.10258214992403,28686319
2000-01-19,15.552030563354492,15.778345962734726,15.300214891737275,15.357590826455159,26623142
2000-01-20,15.153590202331543,15.606221085996527,15.061151537040496,15.491469195035599,12278096
2000-01-21,15.137649536132812,15.284277068122634,15.013335225638489,15.220525743129029,12491796
2000-01-24,14.554325103759766,15.322522691912017,14.47782430768151,15.086644915152819,19667143
2000-01-25,14.334390640258789,14.528829110397307,14.19095014288131,14.407703125765135,23597920
2000-01-26,14.334390640258789,14.33439064025879,14.33439064025879,14.33439064025879,0
2000-01-27,14.672266006469727,15.013333230122518,14.535202222437894,14.598952250219405,21205095
2000-01-28,15.842094421386719,15.848471099734317,14.834831835222035,14.834831835222035,52762279
2000-01-31,15.59984302520752,16.36804076973374,15.459590892811898,15.682717937941856,51181391
2000-02-01,15.714591979980469,15.982345437553274,15.47552712928387,15.618966297449521,23279485
2000-02-02,15.77834701538086,16.492357263128664,15.682720021558444,16.38398077670652,24676879
2000-02-03,16.498735427856445,16.887616281723332,15.84847639999056,15.937726729411303,77717350
2000-02-04,16.31385040283203,16.878045931546733,16.224600108407987,16.57522976307831,33982238
2000-02-07,15.771967887878418,16.492353355615418,15.529714698492661,16.492353355615418,21819083
2000-02-08,15.446840286254883,15.842095128581885,15.351213304065999,15.74646943513161,25418399
2000-02-09,15.644469261169434,16.19272704912006,15.501030068286884,16.19272704912006,14956246
2000-02-10,15.86121940612793,15.998283184428228,15.440463054419691,15.440463054419691,19541274
2000-02-11,15.944096565246582,16.428602971443507,15.720968241968423,16.001472493446023,31623752
2000-02-14,16.995986938476562,17.2223036190373,16.02378699770923,16.065225099802777,67707767
2000-02-15,16.18634796142578,17.34023920864565,15.746466753494026,17.333863819837738,50319322
2000-02-16,15.93772029876709,16.383976920768507,15.778343301977573,16.383976920768507,21683665
2000-02-17,15.93772029876709,16.179973488535772,15.746467644871977,15.81021895908317,18448442
2000-02-18,15.370341300964355,16.116225922510385,15.236464540975613,16.049288831254774,16000844
2000-02-21,15.567968368530273,15.8675988469097,15.300216132694656,15.491467545614556,21332035
2000-02-22,15.115334510803223,15.708217380778779,14.917706457898529,15.6189670829251,17503185
2000-02-23,14.92089557647705,15.810220572267898,14.790205884504664,15.612592509039134,13530713
2000-02-24,15.513776779174805,15.74646752782993,14.933643432632731,15.045208231673065,16693494
2000-02-25,15.363964080810547,15.714593771289797,15.24602516712517,15.427715402257178,11083761
2000-02-28,15.647656440734863,15.85484696048788,15.12808726032716,15.363965103397351,15615542
2000-02-29,14.583013534545898,16.70273050384925,14.398136274363273,15.86759449415216,41242798
2000-03-01,15.05795955657959,15.395839756337562,14.343949395149776,14.853957389735992,21711444
2000-03-02,14.407697677612305,15.389461120308258,14.21644504216844,15.2364595274485,24391861
2000-03-03,13.272933006286621,14.528825425814858,13.256996466025088,14.216446812638976,18472003
2000-03-06,13.521563529968262,14.280198814082123,12.950992575100154,13.68731592853381,25168241
2000-03-07,13.22830867767334,13.61081401988892,12.909554655406549,13.521563718446908,21692038
2000-03-08,12.20510482788086,13.323933339107137,12.170042123505697,13.323933339107137,18162937
2000-03-09,11.40503215789795,12.367670785107572,11.229717338280501,12.208293793522476,24882047
2000-03-10,10.863150596618652,11.532535552473806,10.71971077911562,11.532535552473806,13936660
