Price,Close,High,Low,Open,Volume
Ticker,HDFCBANK.NS,HDFCBANK.NS,HDFCBANK.NS,HDFCBANK.NS,HDFCBANK.NS
Date,,,,,
2000-01-03,6.877010345458984,6.877010345458984,6.715198491646494,6.715198491646494,665180
2000-01-04,7.03073263168335,7.421104230647215,6.917464700182068,7.3624479539397285,3374200
2000-01-05,6.753629684448242,7.034777971686754,6.674746440872534,6.8770114845353385,3196400
2000-01-06,6.80824089050293,6.877011031682954,6.686882180928704,6.796104710913564,1700520
2000-01-07,6.810263633728027,6.9174646312911605,6.559455412261628,6.559455412261628,1702880
2000-01-10,6.711153984069824,7.2613151311795505,6.674746215712275,6.99432534427745,2008680
2000-01-11,6.610020637512207,6.79205945649318,6.351121283909184,6.735424728599218,2915680
2000-01-12,6.69295072555542,6.7940832534292825,6.565523524391966,6.624180575737995,1719040
2000-01-13,6.6787919998168945,6.872966261365096,6.674746606253817,6.872966261365096,965520
2000-01-14,6.69295072555542,6.7961055644915795,6.634293674209391,6.7961055644915795,1163040
2000-01-17,7.2289557456970215,7.228955745697022,6.9599427650909504,7.038826038628009,2748080
2000-01-18,6.703062534332275,7.2289520410412065,6.656541673050683,7.2289520410412065,5113040
2000-01-19,7.241086483001709,7.241086483001709,6.95791596013264,6.95791596013264,6996360
2000-01-20,7.224906921386719,7.4757151196591405,7.11972901606673,7.4757151196591405,5381960
2000-01-21,7.611233711242676,7.766977885450765,6.961962343029755,7.119729599733218,9446580
2000-01-24,8.112850189208984,8.220050404403933,7.80742957264929,8.042056968270195,8987320
2000-01-25,8.762120246887207,8.762120246887207,8.050147312969843,8.050147312969843,5805820
2000-01-26,8.762120246887207,8.762120246887207,8.762120246887207,8.762120246887207,0
2000-01-27,9.292057037353516,9.463982809788982,8.95022934684725,9.061474981023133,11271640
2000-01-28,9.219240188598633,9.425549834632623,9.061472944788157,9.304191128544414,9583300
2000-01-31,9.617701530456543,9.95750682520959,9.30823629728423,9.30823629728423,12747600
2000-02-01,9.747151374816895,9.870533164758095,9.506456270419694,9.546909430141703,7815580
2000-02-02,9.870534896850586,10.527896350053277,9.66826983432668,10.52587403892323,6876640
2000-02-03,9.14035701751709,10.113252152341067,9.08170074143424,9.8705339463689,5693740
2000-02-04,9.261717796325684,9.385099613222454,8.798530598053546,9.30217096488561,5314080
2000-02-07,9.979758262634277,10.004029854208673,9.30419291977036,9.506457983243628,7780700
2000-02-08,10.14359188079834,10.266972904835178,9.712767137363862,10.113251816716238,6104160
2000-02-09,10.214385986328125,10.558236758005668,9.95548694486739,10.315518520846226,6344660
2000-02-10,10.184045791625977,10.59868979529571,10.042460862312405,10.11325332696919,4201720
2000-02-11,9.389143943786621,10.477330209163362,9.37094082865953,10.319563705421972,5296460
2000-02-14,9.443753242492676,9.50645567471163,8.90572833517006,9.50645567471163,5050880
2000-02-15,9.207103729248047,9.506455863860896,9.105971220058038,9.466002705868931,3881740
2000-02-16,9.945369720458984,9.945369720458984,9.304190038185766,9.906939648069969,1412000
2000-02-17,10.129434585571289,10.424741388295667,10.038415154161727,10.424741388295667,4683200
2000-02-18,9.813899993896484,10.23461088275569,9.668268915809113,10.153705328380413,2375540
2000-02-21,9.552976608276367,10.032344479912453,9.510501140116924,9.840193332073127,2209440
2000-02-22,8.800552368164062,9.708722821596044,8.790439269540894,9.548933239978085,3496120
2000-02-23,8.877412796020508,9.502411822581415,8.798529551084265,9.142380285557564,2690160
2000-02-24,9.182832717895508,9.304191427888192,8.71762252923721,8.98056768685446,1757840
2000-02-25,9.182832717895508,9.466003298405058,8.98056768685446,9.30216911707292,2530640
2000-02-28,9.20508098602295,9.304191188174723,8.899661136514952,9.298123484305377,1714420
2000-02-29,8.770214080810547,9.668270767309908,8.47490724620788,9.223287432500655,5173760
2000-03-01,9.472073554992676,9.472073554992676,8.818756702900226,8.818756702900226,641880
2000-03-02,10.230565071105957,10.230565071105957,10.113250989272087,10.113250989272087,798720
2000-03-03,11.049739837646484,11.049739837646484,11.049739837646484,11.049739837646484,1285880
2000-03-06,10.76252269744873,11.933637475569377,10.315517139898953,11.931615164644946,4072820
2000-03-07,10.444967269897461,10.837361968648587,10.315517758730884,10.72004786691641,3248240
2000-03-08,11.00523853302002,11.282341364809342,10.598686225696408,10.72004491611487,4009540
2000-03-09,10.90613079071045,11.326842452148611,10.153705352492059,10.928380068979957,2679580
2000-03-10,10.281131744384766,10.639140164981884,10.034368163300337,10.568347713808407,2936660
2000-03-13,10.920289993286133,11.104351151253272,10.11325213353489,10.11325213353489,4159640
2000-03-14,10.736228942871094,11.326842503027756,10.355970442798501,11.144803654168557,3564040
2000-03-15,10.511713981628418,10.922311750529815,9.991892910042555,10.922311750529815,1655720
2000-03-16,10.394399642944336,10.598687752866393,10.317538716428523,10.598687752866393,2649280
2000-03-17,10.394399642944336,10.394399642944336,10.394399642944336,10.394399642944336,0
2000-03-20,10.394399642944336,10.394399642944336,10.394399642944336,10.394399642944336,0
2000-03-21,10.347878456115723,10.517781104826106,9.979756179173195,10.517781104826106,3202220
2000-03-22,10.564305305480957,10.72004951364618,10.277089254907738,10.507671328540901,1522600
2000-03-23,11.343023300170898,11.409770359128368,10.446989151799187,10.446989151799187,5076880
2000-03-24,11.059852600097656,11.23582297126053,10.699821070882141,11.128622745500834,2343080
2000-03-27,10.991084098815918,11.245937751326974,10.770615138359997,11.124579016146475,1222620
2000-03-28,11.128623008728027,11.266163302787648,10.843429322547328,10.861633207689923,1967280
2000-03-29,10.736228942871094,11.648443954959061,10.641164124957967,11.165030621586197,1969600
2000-03-30,10.620935440063477,10.760498792147164,10.153703756179238,10.376194960735562,1907360
2000-03-31,10.404512405395508,10.517781094956078,10.19415736989705,10.234609756844563,1487200
2000-04-03,9.997960090637207,11.043669883124712,9.714788751447413,10.515758824283179,3371760
