Price,Close,High,Low,Open,Volume
Ticker,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS
Date,,,,,
2007-10-05,31.243080139160156,34.007130602721055,25.823678618545554,27.888952598995978,855215656
2007-10-08,29.643659591674805,32.29901067901004,29.457318351585858,32.29901067901004,126671715
2007-10-09,31.662349700927734,31.941859476681888,28.05976755693164,29.659188585400877,116725709
2007-10-10,31.957382202148438,32.609574363390415,31.677872479427172,32.48534618182709,67931378
2007-10-11,35.52891540527344,37.26809355376538,31.67788078440246,37.26809355376538,106320954
2007-10-12,35.29598617553711,36.615897385582315,34.47298355762381,34.78355090116386,99410791
2007-10-15,35.761837005615234,36.243218913012456,35.4512696636838,36.025820088724785,41814972
2007-10-16,39.41100311279297,40.03214200646518,35.55996893099584,35.80842111859341,138614496
2007-10-17,42.485618591308594,43.479431447279126,32.95119846596182,35.404681457367374,204876259
2007-10-18,40.99489974975586,46.4143018409234,39.24019501656703,43.16887125941904,146617799
2007-10-19,40.855140686035156,42.51667664121029,38.820922272980816,40.06319151612652,110266491
2007-10-22,40.311668395996094,41.56946495950223,38.97622575296127,40.03215851658816,72253405
2007-10-23,43.18440628051758,43.5726155157606,41.305471054537456,41.305471054537456,74594921
2007-10-24,42.516693115234375,44.56643900311148,42.03531106959014,44.10058364408724,63055170
2007-10-25,42.42350769042969,43.41732485819482,37.469956958265826,41.07253892599053,34522489
2007-10-26,43.696834564208984,44.39561107467692,42.004240887250994,43.16886840469756,62370025
2007-10-29,44.58194351196289,45.65340230126322,44.193734416178465,44.411133194753056,43657697
2007-10-30,45.57576370239258,46.802502004347105,43.85211266791726,45.187554579178126,79921711
2007-10-31,46.52299499511719,47.5478696676608,45.65340819326699,45.80869185162159,44655368
2007-11-01,45.482601165771484,48.029255269010356,45.109922851472305,47.672103638179664,50632492
2007-11-02,46.30560302734375,46.5851170235344,43.47943918542722,43.83659502226207,32001693
2007-11-05,47.252830505371094,48.29323189125824,45.99503030607269,46.27454426969831,38833135
2007-11-06,47.873958587646484,50.901989604401045,47.22176644926244,48.075826479629114,81880281
2007-11-07,47.175193786621094,49.44233383007319,46.11926560490832,48.75908816535995,33593141
2007-11-08,46.367713928222656,47.62551415859576,45.34284341073855,45.96397807887172,27990521
2007-11-12,47.48577117919922,48.32430491343911,43.74343117249492,44.970174188819875,35153735
2007-11-13,48.61933135986328,49.59761770541526,46.75592719220641,48.2932373154591,43830531
2007-11-14,47.98267364501953,50.15664534117489,47.734217209483646,49.473395408875874,36738579
2007-11-15,48.7901496887207,49.64420999792116,47.87397421755158,48.883318219333944,29242252
2007-11-16,48.44852066040039,49.5510331003557,47.88949688657311,48.57274676158221,18895294
2007-11-19,50.2032356262207,52.020055889754374,49.17836481722235,49.55104319670345,40716718
2007-11-20,49.426822662353516,51.398926860212974,48.82121443521044,50.00137330127425,26342171
2007-11-21,45.57576370239258,50.0168743870305,44.47324726506039,49.72183798079066,26814499
2007-11-22,44.00740051269531,46.92673676745688,42.09741228685716,45.09438616132471,34096185
2007-11-23,46.92675018310547,47.206260015907155,44.286922926551235,46.8956925989408,27664090
2007-11-26,47.29942321777344,48.66591885573252,46.92674488687898,48.66591885573252,20159123
2007-11-27,46.13478088378906,48.10688397510462,45.65340327963555,48.10688397510462,20573198
2007-11-28,45.4515380859375,47.36153053838861,45.1409707554367,47.14413172210244,16435311
2007-11-29,44.22480773925781,46.833572949707936,43.65025723037338,46.58512072484213,25530967
2007-11-30,45.93291473388672,46.2124244569728,44.41113583056159,45.032270420681115,18437721
2007-12-03,46.58511734008789,47.159667807226974,46.13479297635576,46.49194460327807,16851227
2007-12-04,45.979522705078125,47.283907702156036,45.63789766181099,46.89569838306627,14008727
2007-12-05,47.81185531616211,47.98266989204645,45.96398204636565,46.05715056969208,27725290
2007-12-06,46.92675018310547,49.582099913231765,46.321142035084996,48.85226564089278,24104710
2007-12-07,46.724876403808594,47.8895041778413,45.88634693390906,47.22178509653055,11742386
2007-12-10,46.771461486816406,47.34600777706122,46.16585340337924,47.175197400881366,8330010
2007-12-11,46.55406188964844,47.45470644595157,46.32113635548351,47.19072333143005,11685950
2007-12-12,46.52299499511719,46.94226171514236,45.65340819326699,45.96397550997618,16342131
2007-12-13,45.746585845947266,47.20625421113541,45.57577547255573,46.58511945358125,14620172
2007-12-14,45.2962646484375,46.01057219728108,45.06333909796806,45.591305363968104,10991851
2007-12-17,42.56326675415039,45.808697283534215,41.926601151998604,45.560240873302064,19355678
2007-12-18,42.37693405151367,43.790014110334525,41.05702253261984,42.0818933211778,21607783
2007-12-19,41.600521087646484,44.11611833864044,41.24336935359553,43.743435704292914,19526912
2007-12-20,41.18124008178711,42.48562464320465,40.994898828393275,42.143999714039175,17105204
2007-12-24,42.43903732299805,43.10675623820435,41.46074686630202,41.802371770835634,16711519
2007-12-26,43.72788619995117,44.2558522877373,42.671958236717444,42.671958236717444,20930094
2007-12-27,44.03845977783203,45.24967156174239,43.66577728478001,44.62853688154845,44565277
2007-12-28,44.38008117675781,44.566422408514065,43.47943259199239,43.94528356521362,18354518
2007-12-31,44.70618438720703,44.9701675022415,44.16269147309945,44.72171528358533,11982308
2008-01-01,45.52918243408203,45.948449195890696,44.51983855418748,44.939105315996144,16687746
2008-01-02,45.28071975708008,45.8707967385459,44.613000956675634,45.52917189274834,13437280
2008-01-03,47.144142150878906,47.33048343286782,44.4577349902535,45.0012279388562,31815218
2008-01-04,46.895694732666016,48.448531888150946,46.58512730156903,47.82739702595698,28011310
2008-01-07,46.50747299194336,47.57892781495379,46.01056439276178,46.60064151139149,15858063
2008-01-08,44.923583984375,47.206255104030674,44.38009106123506,46.5540627537948,13282666
2008-01-09,44.20928192138672,45.1720417749411,44.10058248089279,44.97017379250395,13113527
2008-01-10,43.153343200683594,45.6534128844967,42.8583025345567,44.41114349000748,18023003
2008-01-11,43.80553436279297,44.22480111525343,42.08188309430868,43.743419209710254,11629440
2008-01-14,44.47325897216797,44.93911004265561,43.18440518628679,43.88318179201824,10264240
2008-01-15,43.122283935546875,45.37389712493043,42.765132341077994,45.187560092921686,11558334
2008-01-16,42.237159729003906,43.16886159601112,41.16570510934868,42.811710056126046,14834065
2008-01-17,43.370750427246094,44.3335102368559,41.49181507687179,42.39245971979448,16169395
2008-01-18,41.35205078125,43.060171054827585,40.994894990539926,43.01358258658617,13254156
2008-01-21,34.317691802978516,40.994888116403814,29.892106093725207,40.994888116403814,33202389
2008-01-22,30.87040138244629,32.60957934042037,24.519297552492294,30.93251442962331,58755707
2008-01-23,34.317691802978516,35.63760270214398,31.36730273425571,31.36730273425571,28425991
2008-01-24,34.39533233642578,36.83328616044856,32.76485422774239,36.165567396502965,29911930
2008-01-25,36.165592193603516,36.33640261812349,34.7059233914947,36.02583514638467,12550722
2008-01-28,36.55377960205078,36.833289316449665,32.76485703514643,35.66866199617231,13601109
2008-01-29,35.948184967041016,37.174927881716314,35.404692017156506,36.646961616892526,7679877
2008-01-30,33.96055221557617,36.181108136540026,33.510227830363924,36.02582444678956,9016102
2008-01-31,31.739980697631836,34.41085986857331,31.367300421869263,34.31768927309043,41538563
2008-02-01,32.84250259399414,33.07542808455666,31.988442461931538,32.28348099541019,9089201
2008-02-04,34.53510284423828,34.93884088501391,33.4636457366887,33.4636457366887,12009385
2008-02-05,35.60655212402344,36.072403121081614,33.85184754423878,34.59720829706406,14593303
2008-02-06,35.29598617553711,35.715252931784015,33.323884807759555,34.62826722939384,12429218
2008-02-07,33.63444900512695,36.010290224673454,33.41705230621817,34.814605221421026,11300078
2008-02-08,32.76485824584961,34.13135350966777,32.15925033199204,33.85184378494064,13514197
